Hour,PULocationID,Dayofweek,Demanda
13,132,5,39.57
13,132,6,47.59
13,137,0,9.34
13,137,1,11.79
13,137,2,11.89
13,137,3,10.99
13,137,4,8.28
13,137,5,7.99
13,137,6,6.55
13,138,0,44.54
13,138,1,44.42
13,138,2,45.07
13,138,3,45.32
13,138,4,41.17
13,138,5,24.56
13,138,6,39.53
13,141,0,23.1
13,141,1,25.85
13,141,2,25.94
13,141,3,25.78
13,141,4,20.67
13,141,5,24.83
13,141,6,22.98
13,142,0,28.15
13,142,1,34.4
13,142,2,35.18
13,142,3,32.3
13,142,4,27.85
13,142,5,32.89
13,142,6,29.04
13,143,0,10.47
13,143,1,12.08
13,143,2,12.92
13,143,3,11.38
13,143,4,10.99
13,143,5,11.0
13,143,6,11.57
13,144,0,5.56
13,144,1,6.37
13,144,2,6.69
13,144,3,6.66
13,144,4,5.9
13,144,5,8.94
13,144,6,7.92
13,151,0,8.34
13,151,1,10.12
13,151,2,9.88
13,151,3,9.02
13,151,4,8.51
13,151,5,10.02
13,151,6,8.77
13,161,0,46.87
13,161,1,60.51
13,161,2,62.06
13,161,3,62.16
13,161,4,47.32
13,161,5,38.92
13,161,6,33.78
13,162,0,32.18
13,162,1,41.43
13,162,2,42.35
13,162,3,39.21
13,162,4,31.23
13,162,5,29.48
13,162,6,26.93
13,163,0,27.41
13,163,1,35.26
13,163,2,35.48
13,163,3,35.05
13,163,4,26.9
13,163,5,27.8
13,163,6,22.58
13,164,0,20.0
13,164,1,24.4
13,164,2,25.23
13,164,3,24.81
13,164,4,19.58
13,164,5,19.26
13,164,6,16.49
13,170,0,29.05
13,170,1,36.46
13,170,2,38.51
13,170,3,34.85
13,170,4,26.81
13,170,5,26.15
13,170,6,24.44
13,211,0,2.15
13,211,1,2.26
13,211,2,2.71
13,211,3,2.53
13,211,4,2.49
13,211,5,3.45
13,211,6,2.91
13,224,0,0.81
13,224,1,1.1
13,224,2,0.93
13,224,3,1.0
13,224,4,0.82
13,224,5,1.12
13,224,6,1.02
13,229,0,17.15
13,229,1,21.35
13,229,2,21.89
13,229,3,20.93
13,229,4,15.82
13,229,5,19.32
13,229,6,17.24
13,233,0,11.7
13,233,1,14.67
13,233,2,14.71
13,233,3,15.1
13,233,4,11.98
13,233,5,11.85
13,233,6,10.52
13,234,0,21.33
13,234,1,29.3
13,234,2,32.74
13,234,3,29.02
13,234,4,22.76
13,234,5,28.48
13,234,6,20.77
13,236,0,50.62
13,236,1,59.11
13,236,2,57.34
13,236,3,54.49
13,236,4,45.78
13,236,5,43.91
13,236,6,39.04
13,237,0,55.53
13,237,1,69.01
13,237,2,69.56
13,237,3,64.11
13,237,4,49.47
13,237,5,47.79
13,237,6,40.63
13,239,0,29.21
13,239,1,32.54
13,239,2,32.47
13,239,3,29.72
13,239,4,28.68
13,239,5,33.88
13,239,6,33.26
13,249,0,10.51
13,249,1,12.7
13,249,2,12.14
13,249,3,11.77
13,249,4,10.84
13,249,5,16.65
13,249,6,14.51
13,263,0,15.48
13,263,1,18.15
13,263,2,18.0
13,263,3,17.45
13,263,4,16.3
13,263,5,19.2
13,263,6,17.56
14,43,0,26.34
14,43,1,27.79
14,43,2,23.39
14,43,3,27.25
14,43,4,27.14
14,43,5,26.93
14,43,6,23.98
14,48,0,15.93
14,48,1,17.98
14,48,2,19.46
14,48,3,18.23
14,48,4,16.67
14,48,5,18.22
14,48,6,19.39
14,68,0,25.02
14,68,1,29.11
14,68,2,31.2
14,68,3,28.56
14,68,4,26.8
14,68,5,30.54
14,68,6,29.1
14,79,0,9.09
14,79,1,11.0
14,79,2,11.38
14,79,3,11.69
14,79,4,13.15
14,79,5,17.88
14,79,6,14.65
14,90,0,12.6
14,90,1,16.25
14,90,2,16.49
14,90,3,14.56
14,90,4,14.0
14,90,5,15.91
14,90,6,15.15
14,107,0,14.82
14,107,1,18.64
14,107,2,19.72
14,107,3,18.09
14,107,4,17.89
14,107,5,19.21
14,107,6,16.29
14,113,0,11.56
14,113,1,13.21
14,113,2,14.85
14,113,3,13.52
14,113,4,13.1
14,113,5,13.93
14,113,6,11.99
14,132,0,61.73
14,132,1,62.58
14,132,2,57.87
14,132,3,55.5
14,132,4,52.48
14,132,5,53.01
14,132,6,60.22
14,137,0,9.84
14,137,1,12.65
14,137,2,12.52
14,137,3,11.55
14,137,4,10.49
14,137,5,7.77
14,137,6,6.03
14,138,0,49.62
14,138,1,49.49
14,138,2,55.2
14,138,3,53.7
14,138,4,49.09
14,138,5,27.93
14,138,6,44.16
14,141,0,24.04
14,141,1,27.72
14,141,2,28.13
14,141,3,24.21
14,141,4,23.68
14,141,5,23.03
14,141,6,21.88
14,142,0,31.36
14,142,1,36.69
14,142,2,37.3
14,142,3,34.78
14,142,4,32.1
14,142,5,32.1
14,142,6,32.26
14,143,0,11.33
14,143,1,13.43
14,143,2,13.84
14,143,3,12.57
14,143,4,12.78
14,143,5,9.5
14,143,6,11.79
14,144,0,6.87
14,144,1,7.59
14,144,2,7.61
14,144,3,7.72
14,144,4,8.24
14,144,5,9.87
14,144,6,9.07
14,151,0,8.43
14,151,1,8.89
14,151,2,9.39
14,151,3,8.67
14,151,4,8.67
14,151,5,8.64
14,151,6,8.88
14,161,0,53.32
14,161,1,70.37
14,161,2,69.82
14,161,3,67.05
14,161,4,56.35
14,161,5,41.98
14,161,6,35.34
14,162,0,36.74
14,162,1,45.58
14,162,2,46.63
14,162,3,42.72
14,162,4,35.59
14,162,5,28.17
14,162,6,28.43
14,163,0,31.12
14,163,1,39.57
14,163,2,38.64
14,163,3,37.71
14,163,4,30.45
14,163,5,26.49
14,163,6,24.95
14,164,0,20.69
14,164,1,27.68
14,164,2,26.36
14,164,3,25.44
14,164,4,20.81
14,164,5,20.05
14,164,6,17.05
14,170,0,30.79
14,170,1,38.05
14,170,2,39.08
14,170,3,36.45
14,170,4,27.35
14,170,5,25.29
14,170,6,22.99
14,211,0,2.45
14,211,1,2.73
14,211,2,3.07
14,211,3,2.88
14,211,4,2.71
14,211,5,3.73
14,211,6,2.99
14,224,0,0.71
14,224,1,1.03
14,224,2,0.88
14,224,3,0.99
14,224,4,1.09
14,224,5,0.98
14,224,6,1.12
14,229,0,16.83
14,229,1,21.32
14,229,2,21.32
14,229,3,19.94
14,229,4,16.46
14,229,5,15.72
14,229,6,15.64
14,233,0,11.89
14,233,1,13.38
14,233,2,14.4
14,233,3,14.18
14,233,4,11.53
14,233,5,10.22
14,233,6,10.37
14,234,0,24.43
14,234,1,32.34
14,234,2,34.63
14,234,3,31.72
14,234,4,27.25
14,234,5,29.97
14,234,6,23.69
14,236,0,53.11
14,236,1,64.55
14,236,2,60.96
14,236,3,60.39
14,236,4,51.34
14,236,5,42.04
14,236,6,38.86
14,237,0,60.17
14,237,1,77.51
14,237,2,75.45
14,237,3,73.14
14,237,4,58.75
14,237,5,48.65
14,237,6,43.45
14,239,0,30.39
14,239,1,35.95
14,239,2,34.66
14,239,3,33.9
14,239,4,31.38
14,239,5,31.23
14,239,6,32.99
14,249,0,10.58
14,249,1,13.83
14,249,2,13.86
14,249,3,13.22
14,249,4,12.47
14,249,5,18.0
14,249,6,15.78
14,263,0,17.21
14,263,1,19.07
14,263,2,19.14
14,263,3,17.61
14,263,4,17.44
14,263,5,18.2
14,263,6,17.53
15,43,0,27.24
15,43,1,29.48
15,43,2,23.19
15,43,3,31.4
15,43,4,28.16
15,43,5,30.42
15,43,6,24.49
15,48,0,16.92
15,48,1,18.45
15,48,2,19.66
15,48,3,17.45
15,48,4,16.74
15,48,5,20.51
15,48,6,19.61
15,68,0,26.55
15,68,1,30.06
15,68,2,31.52
15,68,3,31.33
15,68,4,27.57
15,68,5,31.02
15,68,6,27.49
15,79,0,9.53
15,79,1,10.38
15,79,2,11.01
15,79,3,12.03
15,79,4,13.81
15,79,5,18.72
15,79,6,15.27
15,90,0,12.65
15,90,1,15.78
15,90,2,16.83
15,90,3,16.42
15,90,4,15.61
15,90,5,18.65
15,90,6,15.65
15,107,0,15.53
15,107,1,18.24
15,107,2,19.85
15,107,3,19.54
15,107,4,18.36
15,107,5,19.99
15,107,6,15.3
15,113,0,12.67
15,113,1,14.45
15,113,2,14.99
15,113,3,15.44
15,113,4,13.77
15,113,5,15.94
15,113,6,13.72
15,132,0,74.31
15,132,1,72.07
15,132,2,67.64
15,132,3,65.15
15,132,4,62.54
15,132,5,59.36
15,132,6,71.91
15,137,0,10.49
15,137,1,12.65
15,137,2,13.54
15,137,3,12.8
15,137,4,10.61
15,137,5,8.25
15,137,6,6.65
15,138,0,47.66
15,138,1,46.32
15,138,2,47.87
15,138,3,49.55
15,138,4,44.69
15,138,5,29.63
15,138,6,44.8
15,141,0,24.27
15,141,1,27.41
15,141,2,28.19
15,141,3,26.52
15,141,4,23.45
15,141,5,22.45
15,141,6,20.99
15,142,0,31.4
15,142,1,35.56
15,142,2,36.92
15,142,3,36.73
15,142,4,32.21
15,142,5,35.62
15,142,6,31.35
15,143,0,12.33
15,143,1,15.34
15,143,2,13.9
15,143,3,14.32
15,143,4,12.57
15,143,5,9.38
15,143,6,10.79
15,144,0,7.16
15,144,1,7.29
15,144,2,8.17
15,144,3,8.1
15,144,4,9.19
15,144,5,12.21
15,144,6,10.0
15,151,0,7.68
15,151,1,7.92
15,151,2,9.19
15,151,3,8.64
15,151,4,8.85
15,151,5,7.89
15,151,6,8.2
15,161,0,57.61
15,161,1,71.69
15,161,2,69.06
15,161,3,71.1
15,161,4,55.44
15,161,5,45.18
15,161,6,36.98
15,162,0,36.24
15,162,1,44.19
15,162,2,44.94
15,162,3,44.96
15,162,4,33.32
15,162,5,27.85
15,162,6,28.32
15,163,0,31.74
15,163,1,39.02
15,163,2,39.56
15,163,3,39.89
15,163,4,31.35
15,163,5,29.89
15,163,6,25.19
15,164,0,20.59
15,164,1,26.22
15,164,2,27.59
15,164,3,27.62
15,164,4,21.67
15,164,5,20.99
15,164,6,16.71
15,170,0,30.38
15,170,1,37.58
15,170,2,38.53
15,170,3,37.67
15,170,4,28.61
15,170,5,25.09
15,170,6,21.57
15,211,0,2.7
15,211,1,3.15
15,211,2,3.2
15,211,3,3.13
15,211,4,3.35
15,211,5,4.38
15,211,6,3.91
15,224,0,0.74
15,224,1,1.01
15,224,2,1.04
15,224,3,1.13
15,224,4,1.04
15,224,5,0.93
15,224,6,0.84
15,229,0,14.82
15,229,1,18.55
15,229,2,18.79
15,229,3,18.01
15,229,4,15.78
15,229,5,15.17
15,229,6,13.54
15,233,0,11.38
15,233,1,13.83
15,233,2,13.94
15,233,3,14.99
15,233,4,12.05
15,233,5,8.57
15,233,6,8.94
15,234,0,24.9
15,234,1,32.84
15,234,2,35.83
15,234,3,34.38
15,234,4,29.16
15,234,5,30.66
15,234,6,23.59
15,236,0,62.34
15,236,1,72.7
15,236,2,68.73
15,236,3,69.14
15,236,4,59.08
15,236,5,42.26
15,236,6,37.72
15,237,0,62.98
15,237,1,77.72
15,237,2,75.79
15,237,3,75.23
15,237,4,56.9
15,237,5,52.13
15,237,6,41.11
15,239,0,29.2
15,239,1,35.87
15,239,2,33.76
15,239,3,33.75
15,239,4,31.97
15,239,5,33.33
15,239,6,33.46
15,249,0,10.13
15,249,1,12.85
15,249,2,13.18
15,249,3,13.57
15,249,4,13.76
15,249,5,20.55
15,249,6,15.72
15,263,0,17.23
15,263,1,19.73
15,263,2,20.21
15,263,3,19.48
15,263,4,18.28
15,263,5,17.59
15,263,6,16.74
16,43,0,26.55
16,43,1,29.24
16,43,2,19.94
16,43,3,31.86
16,43,4,28.25
16,43,5,31.39
16,43,6,26.19
16,48,0,17.01
16,48,1,18.91
16,48,2,24.63
16,48,3,19.7
16,48,4,18.09
16,48,5,24.85
16,48,6,22.57
16,68,0,26.35
16,68,1,29.96
16,68,2,31.32
16,68,3,30.15
16,68,4,26.53
16,68,5,31.15
16,68,6,27.72
16,79,0,8.91
16,79,1,10.32
16,79,2,11.29
16,79,3,11.49
16,79,4,13.69
16,79,5,18.49
16,79,6,15.71
16,90,0,13.11
16,90,1,17.63
16,90,2,17.16
16,90,3,17.08
16,90,4,15.63
16,90,5,18.59
16,90,6,14.97
16,107,0,14.27
16,107,1,18.84
16,107,2,19.36
16,107,3,20.79
16,107,4,17.93
16,107,5,18.01
16,107,6,15.93
16,113,0,11.92
16,113,1,13.8
16,113,2,14.26
16,113,3,14.94
16,113,4,13.43
16,113,5,15.92
16,113,6,13.87
16,132,0,77.27
16,132,1,74.16
16,132,2,66.23
16,132,3,65.04
16,132,4,62.76
16,132,5,60.07
16,132,6,74.23
16,137,0,11.67
16,137,1,13.06
16,137,2,13.19
16,137,3,12.8
16,137,4,11.17
16,137,5,8.48
16,137,6,7.32
16,138,0,44.25
16,138,1,45.3
16,138,2,44.06
16,138,3,44.24
16,138,4,44.87
16,138,5,32.73
16,138,6,47.95
16,141,0,22.37
16,141,1,26.28
16,141,2,25.41
16,141,3,23.98
16,141,4,22.25
16,141,5,21.32
16,141,6,20.0
16,142,0,31.04
16,142,1,33.85
16,142,2,35.69
16,142,3,35.62
16,142,4,30.67
16,142,5,40.35
16,142,6,31.18
16,143,0,12.66
16,143,1,14.2
16,143,2,13.7
16,143,3,13.33
16,143,4,10.07
16,143,5,9.51
16,143,6,9.71
16,144,0,7.58
16,144,1,8.26
16,144,2,8.15
16,144,3,8.65
16,144,4,8.67
16,144,5,11.58
16,144,6,9.97
16,151,0,7.0
16,151,1,8.28
16,151,2,7.92
16,151,3,7.81
16,151,4,8.47
16,151,5,8.12
16,151,6,7.76
16,161,0,60.73
16,161,1,75.69
16,161,2,74.46
16,161,3,73.72
16,161,4,58.8
16,161,5,51.14
16,161,6,37.45
16,162,0,40.16
16,162,1,48.76
16,162,2,47.92
16,162,3,47.54
16,162,4,36.45
16,162,5,30.31
16,162,6,29.65
16,163,0,33.37
16,163,1,42.75
16,163,2,41.06
16,163,3,42.94
16,163,4,33.66
16,163,5,29.76
16,163,6,25.13
16,164,0,22.2
16,164,1,28.48
16,164,2,28.64
16,164,3,28.12
16,164,4,22.08
16,164,5,20.98
16,164,6,16.94
16,170,0,32.07
16,170,1,39.28
16,170,2,40.52
16,170,3,38.79
16,170,4,29.65
16,170,5,24.7
16,170,6,22.05
16,211,0,2.79
16,211,1,3.44
16,211,2,3.5
16,211,3,3.06
16,211,4,3.23
16,211,5,5.14
16,211,6,4.36
16,224,0,0.52
16,224,1,0.86
16,224,2,0.83
16,224,3,1.07
16,224,4,1.18
16,224,5,0.96
16,224,6,0.98
16,229,0,15.24
16,229,1,17.53
16,229,2,17.95
16,229,3,18.35
16,229,4,14.86
16,229,5,14.79
16,229,6,13.43
16,233,0,11.75
16,233,1,13.94
16,233,2,15.17
16,233,3,15.82
16,233,4,12.78
16,233,5,10.08
16,233,6,10.01
16,234,0,25.52
16,234,1,35.26
16,234,2,36.6
16,234,3,36.07
16,234,4,28.49
16,234,5,29.52
16,234,6,22.32
16,236,0,56.61
16,236,1,63.58
16,236,2,59.64
16,236,3,64.13
16,236,4,47.56
16,236,5,38.09
16,236,6,35.43
16,237,0,59.59
16,237,1,73.12
16,237,2,71.44
16,237,3,71.31
16,237,4,54.46
16,237,5,51.34
16,237,6,40.75
16,239,0,28.91
16,239,1,33.1
16,239,2,31.75
16,239,3,32.61
16,239,4,30.08
16,239,5,31.01
16,239,6,29.57
16,249,0,9.84
16,249,1,12.68
16,249,2,12.24
16,249,3,13.66
16,249,4,13.25
16,249,5,21.21
16,249,6,16.51
16,263,0,16.31
16,263,1,18.81
16,263,2,18.71
16,263,3,18.55
16,263,4,16.87
16,263,5,15.31
16,263,6,16.2
17,43,0,22.3
17,43,1,24.96
17,43,2,21.48
17,43,3,25.17
17,43,4,26.85
17,43,5,29.59
17,43,6,18.93
17,48,0,20.29
17,48,1,24.06
17,48,2,27.12
17,48,3,23.99
17,48,4,22.02
17,48,5,26.35
17,48,6,25.86
17,68,0,27.7
17,68,1,35.75
17,68,2,38.35
17,68,3,35.77
17,68,4,30.18
17,68,5,30.01
17,68,6,28.32
17,79,0,11.38
17,79,1,12.91
17,79,2,12.88
17,79,3,14.89
17,79,4,15.96
17,79,5,21.94
17,79,6,16.17
17,90,0,15.97
17,90,1,19.24
17,90,2,20.39
17,90,3,19.32
17,90,4,18.21
17,90,5,19.33
17,90,6,15.72
17,107,0,17.4
17,107,1,23.17
17,107,2,23.44
17,107,3,24.91
17,107,4,20.86
17,107,5,19.05
17,107,6,16.45
17,113,0,13.48
17,113,1,16.33
17,113,2,17.13
17,113,3,16.58
17,113,4,15.08
17,113,5,16.43
17,113,6,13.53
17,132,0,70.13
17,132,1,66.16
17,132,2,65.43
17,132,3,57.86
17,132,4,60.07
17,132,5,54.8
17,132,6,64.85
17,137,0,11.59
17,137,1,14.24
17,137,2,15.3
17,137,3,15.22
17,137,4,12.69
17,137,5,8.7
17,137,6,6.63
17,138,0,42.94
17,138,1,45.49
17,138,2,44.04
17,138,3,43.93
17,138,4,41.04
17,138,5,25.17
17,138,6,42.32
17,141,0,25.75
17,141,1,29.49
17,141,2,30.1
17,141,3,28.45
17,141,4,27.09
17,141,5,24.36
17,141,6,19.82
17,142,0,36.45
17,142,1,39.03
17,142,2,42.48
17,142,3,43.21
17,142,4,35.99
17,142,5,38.17
17,142,6,33.2
17,143,0,12.47
17,143,1,14.53
17,143,2,14.51
17,143,3,14.08
17,143,4,11.82
17,143,5,10.5
17,143,6,9.53
17,144,0,7.71
17,144,1,8.72
17,144,2,9.62
17,144,3,9.7
17,144,4,10.26
17,144,5,12.79
17,144,6,10.42
17,151,0,9.01
17,151,1,9.16
17,151,2,9.18
17,151,3,10.23
17,151,4,10.51
17,151,5,9.15
17,151,6,7.93
17,161,0,69.84
17,161,1,87.97
17,161,2,86.97
17,161,3,80.68
17,161,4,65.1
17,161,5,54.46
17,161,6,40.43
17,162,0,48.28
17,162,1,66.16
17,162,2,64.48
17,162,3,61.5
17,162,4,46.15
17,162,5,33.96
17,162,6,31.54
17,163,0,39.48
17,163,1,51.47
17,163,2,49.21
17,163,3,48.16
17,163,4,37.0
17,163,5,32.39
17,163,6,24.23
17,164,0,25.7
17,164,1,33.58
17,164,2,34.98
17,164,3,33.15
17,164,4,25.2
17,164,5,23.26
17,164,6,17.65
17,170,0,35.06
17,170,1,45.93
17,170,2,46.43
17,170,3,44.22
17,170,4,32.9
17,170,5,26.92
17,170,6,22.42
17,211,0,3.49
17,211,1,3.82
17,211,2,4.24
17,211,3,4.23
17,211,4,3.95
17,211,5,5.45
17,211,6,4.3
17,224,0,0.76
17,224,1,0.9
17,224,2,0.81
17,224,3,1.1
17,224,4,1.37
17,224,5,1.57
17,224,6,0.85
17,229,0,18.59
17,229,1,23.61
17,229,2,23.81
17,229,3,24.61
17,229,4,21.35
17,229,5,17.68
17,229,6,13.87
17,233,0,14.08
17,233,1,18.31
17,233,2,19.18
17,233,3,18.73
17,233,4,14.58
17,233,5,11.19
17,233,6,9.38
17,234,0,31.08
17,234,1,41.17
17,234,2,42.56
17,234,3,42.63
17,234,4,30.4
17,234,5,30.54
17,234,6,22.05
17,236,0,57.24
17,236,1,65.28
17,236,2,65.73
17,236,3,67.6
17,236,4,52.54
17,236,5,42.1
17,236,6,33.72
17,237,0,61.69
17,237,1,75.91
17,237,2,78.33
17,237,3,76.55
17,237,4,59.12
17,237,5,50.99
17,237,6,36.9
17,239,0,32.67
17,239,1,35.62
17,239,2,36.92
17,239,3,37.56
17,239,4,35.0
17,239,5,33.6
17,239,6,28.23
17,249,0,12.71
17,249,1,14.67
17,249,2,16.45
17,249,3,16.21
17,249,4,16.37
17,249,5,22.41
17,249,6,17.1
17,263,0,17.31
17,263,1,20.53
17,263,2,21.45
17,263,3,22.0
17,263,4,20.53
17,263,5,17.84
17,263,6,15.51
18,43,0,17.03
18,43,1,20.9
18,43,2,21.17
18,43,3,20.68
18,43,4,23.6
18,43,5,24.47
18,43,6,13.03
18,48,0,23.07
18,48,1,28.06
18,48,2,31.56
18,48,3,29.67
18,48,4,26.85
18,48,5,26.75
18,48,6,27.41
18,68,0,32.23
18,68,1,40.59
18,68,2,41.7
18,68,3,41.59
18,68,4,34.65
18,68,5,32.32
18,68,6,28.19
18,79,0,13.79
18,79,1,16.08
18,79,2,17.26
18,79,3,18.65
18,79,4,20.28
18,79,5,25.37
18,79,6,17.89
18,90,0,17.03
18,90,1,20.73
18,90,2,23.98
18,90,3,24.59
18,90,4,21.35
18,90,5,21.05
18,90,6,15.15
18,107,0,18.59
18,107,1,24.42
18,107,2,27.29
18,107,3,28.25
18,107,4,25.24
18,107,5,21.19
18,107,6,14.98
18,113,0,14.97
18,113,1,17.99
18,113,2,19.57
18,113,3,19.25
18,113,4,17.64
18,113,5,16.83
18,113,6,12.48
18,132,0,60.08
18,132,1,61.38
18,132,2,58.5
18,132,3,56.58
18,132,4,57.18
18,132,5,50.59
18,132,6,62.32
18,137,0,10.96
18,137,1,13.8
18,137,2,14.94
18,137,3,14.94
18,137,4,14.03
18,137,5,9.78
18,137,6,7.14
18,138,0,46.4
18,138,1,44.5
18,138,2,44.18
18,138,3,46.68
18,138,4,40.52
18,138,5,24.86
18,138,6,48.79
18,141,0,25.4
18,141,1,31.97
18,141,2,31.51
18,141,3,32.77
18,141,4,30.16
18,141,5,27.0
18,141,6,19.61
18,142,0,37.26
18,142,1,45.18
18,142,2,46.55
18,142,3,46.54
18,142,4,38.62
18,142,5,40.47
18,142,6,33.88
18,143,0,12.64
18,143,1,14.49
18,143,2,15.2
18,143,3,15.64
18,143,4,13.31
18,143,5,11.42
18,143,6,9.88
18,144,0,8.75
18,144,1,10.47
18,144,2,11.43
18,144,3,11.24
18,144,4,11.4
18,144,5,12.28
18,144,6,9.34
18,151,0,8.25
18,151,1,10.6
18,151,2,10.27
18,151,3,10.29
18,151,4,11.49
18,151,5,8.33
18,151,6,6.7
18,161,0,74.71
18,161,1,100.0
18,161,2,92.05
18,161,3,83.47
18,161,4,63.39
18,161,5,48.6
18,161,6,39.78
18,162,0,54.64
18,162,1,70.02
18,162,2,68.38
18,162,3,62.96
18,162,4,45.07
18,162,5,33.94
18,162,6,32.37
18,163,0,41.67
18,163,1,58.5
18,163,2,56.41
18,163,3,54.42
18,163,4,41.68
18,163,5,31.66
18,163,6,24.66
18,164,0,27.53
18,164,1,37.53
18,164,2,38.11
18,164,3,35.23
18,164,4,28.23
18,164,5,23.91
18,164,6,19.01
18,170,0,35.13
18,170,1,49.83
18,170,2,50.39
18,170,3,48.07
18,170,4,37.81
18,170,5,29.36
18,170,6,25.16
18,211,0,3.73
18,211,1,4.54
18,211,2,5.02
18,211,3,4.72
18,211,4,4.16
18,211,5,5.76
18,211,6,3.77
18,224,0,0.86
18,224,1,1.11
18,224,2,1.02
18,224,3,1.46
18,224,4,1.26
18,224,5,1.39
18,224,6,0.91
18,229,0,21.97
18,229,1,27.31
18,229,2,29.71
18,229,3,29.24
18,229,4,23.89
18,229,5,20.69
18,229,6,15.67
18,233,0,14.55
18,233,1,20.24
18,233,2,21.1
18,233,3,20.89
18,233,4,16.87
18,233,5,12.3
18,233,6,9.41
18,234,0,33.57
18,234,1,46.31
18,234,2,47.47
18,234,3,46.15
18,234,4,33.77
18,234,5,29.75
18,234,6,20.13
18,236,0,53.2
18,236,1,67.11
18,236,2,68.43
18,236,3,64.87
18,236,4,51.35
18,236,5,43.55
18,236,6,28.9
18,237,0,63.21
18,237,1,79.14
18,237,2,83.41
18,237,3,77.31
18,237,4,57.8
18,237,5,48.76
18,237,6,34.1
18,239,0,31.51
18,239,1,34.27
18,239,2,36.9
18,239,3,38.34
18,239,4,32.55
18,239,5,29.15
18,239,6,24.43
18,249,0,14.81
18,249,1,17.93
18,249,2,20.33
18,249,3,21.6
18,249,4,19.9
18,249,5,28.08
18,249,6,18.62
18,263,0,18.34
18,263,1,21.85
18,263,2,22.04
18,263,3,22.51
18,263,4,21.95
18,263,5,20.88
18,263,6,15.74
19,43,0,13.39
19,43,1,16.11
19,43,2,16.71
19,43,3,16.02
19,43,4,19.88
19,43,5,22.26
19,43,6,8.03
19,48,0,20.25
19,48,1,26.57
19,48,2,28.74
19,48,3,26.61
19,48,4,26.82
19,48,5,29.07
19,48,6,23.65
19,68,0,27.05
19,68,1,33.76
19,68,2,36.99
19,68,3,38.4
19,68,4,33.52
19,68,5,31.19
19,68,6,25.65
19,79,0,12.92
19,79,1,17.22
19,79,2,20.0
19,79,3,21.69
19,79,4,24.14
19,79,5,29.81
19,79,6,18.1
19,90,0,14.11
19,90,1,19.76
19,90,2,23.15
19,90,3,21.77
19,90,4,18.98
19,90,5,21.76
19,90,6,13.65
19,107,0,17.89
19,107,1,21.94
19,107,2,26.23
19,107,3,26.19
19,107,4,24.39
19,107,5,24.52
19,107,6,15.56
19,113,0,12.29
19,113,1,17.87
19,113,2,19.5
19,113,3,18.08
19,113,4,16.63
19,113,5,17.62
19,113,6,12.43
19,132,0,69.02
19,132,1,67.73
19,132,2,68.88
19,132,3,63.7
19,132,4,58.74
19,132,5,55.9
19,132,6,69.93
19,137,0,9.74
19,137,1,12.84
19,137,2,13.96
19,137,3,14.3
19,137,4,14.94
19,137,5,11.66
19,137,6,7.86
19,138,0,44.99
19,138,1,40.4
19,138,2,43.43
19,138,3,41.88
19,138,4,37.69
19,138,5,22.61
19,138,6,47.54
19,141,0,22.29
19,141,1,27.66
19,141,2,28.97
19,141,3,27.57
19,141,4,27.93
19,141,5,28.57
19,141,6,18.47
19,142,0,31.26
19,142,1,39.88
19,142,2,42.7
19,142,3,38.71
19,142,4,35.19
19,142,5,41.25
19,142,6,29.72
19,143,0,7.88
19,143,1,10.2
19,143,2,11.2
19,143,3,10.79
19,143,4,10.1
19,143,5,10.31
19,143,6,7.21
19,144,0,8.99
19,144,1,10.86
19,144,2,11.77
19,144,3,12.09
19,144,4,12.42
19,144,5,12.85
19,144,6,8.74
19,151,0,5.82
19,151,1,7.59
19,151,2,7.24
19,151,3,6.51
19,151,4,7.07
19,151,5,7.79
19,151,6,4.76
19,161,0,63.67
19,161,1,88.31
19,161,2,89.87
19,161,3,83.78
19,161,4,54.12
19,161,5,42.79
19,161,6,28.73
19,162,0,46.15
19,162,1,59.65
19,162,2,60.32
19,162,3,60.07
19,162,4,42.49
19,162,5,33.14
19,162,6,28.71
19,163,0,34.77
19,163,1,46.02
19,163,2,48.28
19,163,3,46.46
19,163,4,33.51
19,163,5,32.02
19,163,6,19.67
19,164,0,24.19
19,164,1,33.08
19,164,2,36.06
19,164,3,34.28
19,164,4,27.23
19,164,5,25.51
19,164,6,17.58
19,170,0,29.78
19,170,1,42.52
19,170,2,44.7
19,170,3,44.71
19,170,4,36.36
19,170,5,30.25
19,170,6,22.88
19,211,0,2.96
19,211,1,4.7
19,211,2,5.05
19,211,3,4.29
19,211,4,4.38
19,211,5,5.65
19,211,6,2.87
19,224,0,0.52
19,224,1,0.75
19,224,2,0.89
19,224,3,0.73
19,224,4,1.11
19,224,5,1.15
19,224,6,0.85
19,229,0,16.75
19,229,1,24.16
19,229,2,26.27
19,229,3,25.16
19,229,4,21.59
19,229,5,20.48
19,229,6,12.79
19,233,0,12.04
19,233,1,15.16
19,233,2,16.71
19,233,3,18.7
19,233,4,16.5
19,233,5,13.03
19,233,6,7.62
19,234,0,28.18
19,234,1,42.28
19,234,2,46.08
19,234,3,44.19
19,234,4,32.85
19,234,5,31.48
19,234,6,19.22
19,236,0,38.35
19,236,1,48.27
19,236,2,47.07
19,236,3,47.17
19,236,4,41.48
19,236,5,37.6
19,236,6,21.62
19,237,0,49.16
19,237,1,63.11
19,237,2,71.87
19,237,3,66.09
19,237,4,47.64
19,237,5,44.43
19,237,6,26.68
19,239,0,23.84
19,239,1,29.22
