Model year,Make,Model,Vehicle class,CO2 emissions (g/km),CO2 rating,Smog rating,City (kWh/100 mi),Highway (kWh/100 mi),Range (mi),Recharge time (h),Type_Car,City (Gal/mi),Highway (Gal/mi)
2023,Acura,Integra,Full-size,167,6.0,7.0,,,,,Gasoline,0.012967756765148001,0.010341375648156001
2023,Acura,Integra A-SPEC,Full-size,172,6.0,7.0,,,,,Gasoline,0.013296054404772,0.01066967328778
2023,Acura,Integra A-SPEC,Full-size,181,6.0,6.0,,,,,Gasoline,0.014609244963268004,0.01066967328778
2023,Acura,MDX SH-AWD,Sport utility vehicle: Small,263,4.0,5.0,,,,,Gasoline,0.020682751296312002,0.015429989062328002
2023,Acura,MDX SH-AWD Type S,Sport utility vehicle: Standard,291,4.0,5.0,,,,,Gasoline,0.022652537134056003,0.018384667818944
2023,Acura,RDX SH-AWD,Sport utility vehicle: Small,232,5.0,6.0,,,,,Gasoline,0.018056370179320002,0.014116798503831999
2023,Acura,RDX SH-AWD A-SPEC,Sport utility vehicle: Small,242,5.0,6.0,,,,,Gasoline,0.018548816638756002,0.014937542602892002
2023,Acura,TLX SH-AWD,Compact,230,5.0,7.0,,,,,Gasoline,0.018384667818944,0.013131905584960002
2023,Acura,TLX SH-AWD A-SPEC,Compact,231,5.0,7.0,,,,,Gasoline,0.018548816638756002,0.013296054404772
2023,Acura,TLX Type S,Compact,256,5.0,5.0,,,,,Gasoline,0.020190304836876,0.015429989062328002
2023,Alfa Romeo,Giulia,Mid-size,205,5.0,5.0,,,,,Gasoline,0.016414881981200002,0.011818715026464002
2023,Alfa Romeo,Giulia AWD,Mid-size,217,5.0,5.0,,,,,Gasoline,0.01723562608026,0.012639459125524001
2023,Alfa Romeo,Giulia Quadrifoglio,Mid-size,271,4.0,3.0,,,,,Gasoline,0.022160090674620003,0.015265840242516003
2023,Alfa Romeo,Stelvio,Sport utility vehicle: Small,218,5.0,5.0,,,,,Gasoline,0.016907328440636003,0.013296054404772
2023,Alfa Romeo,Stelvio AWD,Sport utility vehicle: Small,226,5.0,5.0,,,,,Gasoline,0.017728072539696004,0.013624352044396002
2023,Alfa Romeo,Stelvio AWD Quadrifoglio,Sport utility vehicle: Small,288,4.0,3.0,,,,,Gasoline,0.022816685953868,0.016907328440636003
2023,Alfa Romeo,Tonale AWD,Sport utility vehicle: Small,231,5.0,7.0,,,,,Gasoline,0.018384667818944,0.013460203224584
2023,Aston Martin,DB11 V8,Minicompact,271,4.0,5.0,,,,,Gasoline,0.02133934657556,0.016086584341576
2023,Aston Martin,DB11 V12,Minicompact,324,3.0,3.0,,,,,Gasoline,0.026920406449168,0.017563923719884002
2023,Aston Martin,DBS V12,Minicompact,324,3.0,3.0,,,,,Gasoline,0.026920406449168,0.017563923719884002
2023,Aston Martin,DBX V8,Sport utility vehicle: Standard,343,3.0,5.0,,,,,Gasoline,0.027577001728416,0.019533709557628003
2023,Aston Martin,DBX707,Sport utility vehicle: Standard,329,3.0,5.0,,,,,Gasoline,0.025771364710484003,0.01969785837744
2023,Aston Martin,Vantage V8,Two-seater,270,4.0,5.0,,,,,Gasoline,0.021503495395372,0.015758286701952
2023,Aston Martin,V12 Vantage,Two-seater,337,3.0,3.0,,,,,Gasoline,0.028233597007663997,0.017728072539696004
2023,Audi,A3 40 TFSI quattro,Subcompact,183,6.0,7.0,,,,,Gasoline,0.014280947323644,0.011162119747216
2023,Audi,A4 Sedan 45 TFSI quattro,Compact,203,5.0,5.0,,,,,Gasoline,0.015922435521764002,0.012147012666088001
2023,Audi,A4 allroad 45 TFSI quattro,Station wagon: Small,214,5.0,5.0,,,,,Gasoline,0.016579030801011998,0.012967756765148001
2023,Audi,A5 Cabriolet 45 TFSI quattro,Subcompact,208,5.0,5.0,,,,,Gasoline,0.016250733161388,0.012475310305712
2023,Audi,A5 Coupé 45 TFSI quattro,Subcompact,203,5.0,5.0,,,,,Gasoline,0.015922435521764002,0.012147012666088001
2023,Audi,A5 Sportback 45 TFSI quattro,Mid-size,203,5.0,5.0,,,,,Gasoline,0.015922435521764002,0.012147012666088001
2023,Audi,A6 45 TFSI quattro,Mid-size,207,5.0,5.0,,,,,Gasoline,0.016414881981200002,0.012311161485900002
2023,Audi,A6 55 TFSI quattro,Mid-size,224,5.0,5.0,,,,,Gasoline,0.018220518999132,0.012803607945336
2023,Audi,A6 allroad 55 TFSI quattro,Station wagon: Mid-size,224,5.0,5.0,,,,,Gasoline,0.018220518999132,0.012803607945336
2023,Audi,A7 Sportback 55 TFSI quattro,Mid-size,224,5.0,5.0,,,,,Gasoline,0.018220518999132,0.012803607945336
2023,Audi,A8 L Sedan 55 TFSI quattro,Full-size,247,5.0,5.0,,,,,Gasoline,0.020518602476500003,0.013624352044396002
2023,Audi,Q3 40 TFSI quattro,Sport utility vehicle: Small,224,5.0,6.0,,,,,Gasoline,0.017892221359508003,0.013131905584960002
2023,Audi,Q3 45 TFSI quattro,Sport utility vehicle: Small,233,5.0,7.0,,,,,Gasoline,0.018384667818944,0.013788500864208
2023,Audi,Q5 40 TFSI quattro,Sport utility vehicle: Small,217,5.0,1.0,,,,,Gasoline,0.016743179620824,0.013460203224584
2023,Audi,Q5 45 TFSI quattro,Sport utility vehicle: Small,223,5.0,5.0,,,,,Gasoline,0.017399774900072003,0.013460203224584
2023,Audi,Q5 Sportback 45 TFSI quattro,Sport utility vehicle: Small,223,5.0,5.0,,,,,Gasoline,0.017399774900072003,0.013460203224584
2023,Audi,Q7 45 TFSI quattro,Sport utility vehicle: Standard,257,4.0,5.0,,,,,Gasoline,0.020026156017064003,0.015594137882140001
2023,Audi,Q7 55 TFSI quattro,Sport utility vehicle: Standard,281,4.0,5.0,,,,,Gasoline,0.021175197755748002,0.017892221359508003
2023,Audi,Q8 55 TFSI quattro,Sport utility vehicle: Standard,273,4.0,5.0,,,,,Gasoline,0.021011048935936003,0.017071477260448005
2023,Audi,R8 Coupé Performance,Two-seater,320,3.0,1.0,,,,,Gasoline,0.027248704088792004,0.016743179620824
2023,Audi,R8 Coupé Performance quattro,Two-seater,361,2.0,1.0,,,,,Gasoline,0.029054341106724,0.021011048935936003
2023,Audi,R8 Spyder Performance,Two-seater,320,3.0,1.0,,,,,Gasoline,0.027248704088792004,0.016743179620824
2023,Audi,R8 Spyder Performance quattro,Two-seater,361,2.0,1.0,,,,,Gasoline,0.029054341106724,0.021011048935936003
2023,Audi,R8 GT Coupé,Two-seater,328,3.0,1.0,,,,,Gasoline,0.026592108809544,0.018384667818944
2023,Audi,RS 5 Coupé quattro,Subcompact,266,4.0,5.0,,,,,Gasoline,0.021667644215184002,0.015101691422704
2023,Audi,RS 5 Sportback quattro,Mid-size,267,4.0,5.0,,,,,Gasoline,0.021667644215184002,0.015265840242516003
2023,Audi,RS 6 Avant quattro,Station wagon: Mid-size,328,3.0,3.0,,,,,Gasoline,0.026920406449168,0.018220518999132
2023,Audi,RS 7 Sportback quattro,Mid-size,328,3.0,3.0,,,,,Gasoline,0.026920406449168,0.018220518999132
2023,Audi,RS Q8 quattro,Sport utility vehicle: Standard,349,3.0,3.0,,,,,Gasoline,0.028726043467100008,0.019533709557628003
2023,Audi,S3 quattro,Subcompact,207,5.0,5.0,,,,,Gasoline,0.016743179620824,0.011982863846276
2023,Audi,S4 Sedan quattro,Compact,226,5.0,5.0,,,,,Gasoline,0.018220518999132,0.013131905584960002
2023,Audi,S5 Cabriolet quattro,Subcompact,233,5.0,5.0,,,,,Gasoline,0.018548816638756002,0.013788500864208
2023,Audi,S5 Coupé quattro,Subcompact,226,5.0,5.0,,,,,Gasoline,0.018220518999132,0.013131905584960002
2023,Audi,S5 Sportback quattro,Mid-size,226,5.0,5.0,,,,,Gasoline,0.018220518999132,0.013131905584960002
2023,Audi,S6 quattro,Mid-size,254,5.0,5.0,,,,,Gasoline,0.020190304836876,0.014773393783080001
2023,Audi,S7 quattro,Mid-size,254,5.0,5.0,,,,,Gasoline,0.020190304836876,0.014773393783080001
2023,Audi,S8 Sedan quattro,Full-size,313,4.0,3.0,,,,,Gasoline,0.026099662350108,0.016907328440636003
2023,Audi,SQ5 quattro,Sport utility vehicle: Small,262,4.0,5.0,,,,,Gasoline,0.020518602476500003,0.015922435521764002
2023,Audi,SQ5 Sportback quattro,Sport utility vehicle: Small,262,4.0,5.0,,,,,Gasoline,0.020518602476500003,0.015922435521764002
2023,Audi,SQ7 quattro,Sport utility vehicle: Standard,325,3.0,3.0,,,,,Gasoline,0.026427959989732002,0.018548816638756002
2023,Audi,SQ8 quattro,Sport utility vehicle: Standard,325,3.0,3.0,,,,,Gasoline,0.026427959989732002,0.018548816638756002
2023,Audi,TT Coupé 45 TFSI quattro,Subcompact,221,5.0,7.0,,,,,Gasoline,0.01723562608026,0.013131905584960002
2023,Audi,TT Roadster 45 TFSI quattro,Two-seater,221,5.0,7.0,,,,,Gasoline,0.01723562608026,0.013131905584960002
2023,Audi,TTS Coupé quattro,Subcompact,209,5.0,3.0,,,,,Gasoline,0.016414881981200002,0.012639459125524001
2023,Bentley,Bentayga,Sport utility vehicle: Standard,328,3.0,3.0,,,,,Gasoline,0.026592108809544,0.018384667818944
2023,Bentley,Bentayga EWB,Sport utility vehicle: Standard,328,3.0,3.0,,,,,Gasoline,0.026592108809544,0.018384667818944
2023,Bentley,Bentayga Speed,Sport utility vehicle: Standard,383,2.0,3.0,,,,,Gasoline,0.031680722223716005,0.020846900116124
2023,Bentley,Continental GT,Subcompact,307,4.0,3.0,,,,,Gasoline,0.025114769431236,0.017071477260448005
2023,Bentley,Continental GT Speed,Subcompact,379,2.0,3.0,,,,,Gasoline,0.032173168683152,0.01969785837744
2023,Bentley,Continental GTC,Minicompact,315,4.0,3.0,,,,,Gasoline,0.025935513530296002,0.01723562608026
2023,Bentley,Continental GTC Speed,Minicompact,395,2.0,3.0,,,,,Gasoline,0.033322210421836,0.021175197755748002
2023,Bentley,Flying Spur,Mid-size,319,3.0,3.0,,,,,Gasoline,0.026099662350108,0.017728072539696004
2023,Bentley,Flying Spur Speed,Mid-size,373,2.0,3.0,,,,,Gasoline,0.031516573403904,0.020026156017064003
2023,BMW,230i xDrive Coupe,Subcompact,195,6.0,3.0,,,,,Gasoline,0.015758286701952,0.011326268567028001
2023,BMW,330i xDrive Sedan,Compact,200,6.0,7.0,,,,,Gasoline,0.016086584341576,0.01149041738684
2023,BMW,430i xDrive Cabriolet,Subcompact,203,5.0,7.0,,,,,Gasoline,0.016579030801011998,0.011654566206652001
2023,BMW,430i xDrive Coupe,Subcompact,203,5.0,7.0,,,,,Gasoline,0.016579030801011998,0.011654566206652001
2023,BMW,530i xDrive Sedan,Mid-size,206,5.0,7.0,,,,,Gasoline,0.016579030801011998,0.012311161485900002
2023,BMW,540i xDrive Sedan,Mid-size,219,5.0,5.0,,,,,Gasoline,0.01723562608026,0.013296054404772
2023,BMW,760i xDrive Sedan,Full-size,261,4.0,5.0,,,,,Gasoline,0.02133934657556,0.014937542602892002
2023,BMW,ALPINA B8 Gran Coupe,Mid-size,284,4.0,3.0,,,,,Gasoline,0.023144983593492003,0.016250733161388
2023,BMW,ALPINA XB7,Sport utility vehicle: Standard,314,4.0,5.0,,,,,Gasoline,0.024950620611424,0.019041263098192002
2023,BMW,M2 Coupe,Subcompact,294,4.0,5.0,,,,,Gasoline,0.023965727692552,0.016907328440636003
2023,BMW,M2 Coupe,Subcompact,287,4.0,5.0,,,,,Gasoline,0.023473281233116,0.016414881981200002
2023,BMW,M240i xDrive Coupe,Subcompact,210,5.0,5.0,,,,,Gasoline,0.017071477260448005,0.012147012666088001
2023,BMW,M3 Sedan,Compact,293,4.0,5.0,,,,,Gasoline,0.024129876512363996,0.016579030801011998
2023,BMW,M3 Competition M xDrive Sedan,Compact,296,4.0,5.0,,,,,Gasoline,0.023965727692552,0.01723562608026
2023,BMW,M340i xDrive Sedan,Compact,210,5.0,5.0,,,,,Gasoline,0.016907328440636003,0.012147012666088001
2023,BMW,M4 Competition M xDrive Cabriolet,Subcompact,301,4.0,5.0,,,,,Gasoline,0.024786471791612003,0.017071477260448005
2023,BMW,M4 Coupe,Subcompact,293,4.0,5.0,,,,,Gasoline,0.024129876512363996,0.016579030801011998
2023,BMW,M4 Competition M xDrive Coupe,Subcompact,296,4.0,5.0,,,,,Gasoline,0.023965727692552,0.01723562608026
2023,BMW,M4 CSL Coupe,Subcompact,301,4.0,5.0,,,,,Gasoline,0.024622322971800004,0.016907328440636003
2023,BMW,M440i xDrive Cabriolet,Subcompact,216,5.0,5.0,,,,,Gasoline,0.017399774900072003,0.012639459125524001
2023,BMW,M440i xDrive Coupe,Subcompact,216,5.0,5.0,,,,,Gasoline,0.017563923719884002,0.012475310305712
2023,BMW,M5 Sedan,Mid-size,324,3.0,3.0,,,,,Gasoline,0.026427959989732002,0.018220518999132
2023,BMW,M5 Competition Sedan,Mid-size,324,3.0,3.0,,,,,Gasoline,0.026427959989732002,0.018220518999132
2023,BMW,M550i xDrive Sedan,Mid-size,277,4.0,3.0,,,,,Gasoline,0.02298083477368,0.015594137882140001
2023,BMW,M8 Competition Cabriolet,Subcompact,321,3.0,3.0,,,,,Gasoline,0.026427959989732002,0.017892221359508003
2023,BMW,M8 Competition Coupe,Subcompact,321,3.0,3.0,,,,,Gasoline,0.026427959989732002,0.017892221359508003
2023,BMW,M8 Competition Gran Coupe,Mid-size,321,3.0,3.0,,,,,Gasoline,0.026427959989732002,0.017892221359508003
2023,BMW,M850i xDrive Cabriolet,Subcompact,284,4.0,3.0,,,,,Gasoline,0.023144983593492003,0.016250733161388
2023,BMW,M850i xDrive Coupe,Subcompact,284,4.0,3.0,,,,,Gasoline,0.023144983593492003,0.016250733161388
2023,BMW,M850i xDrive Gran Coupe,Mid-size,284,4.0,3.0,,,,,Gasoline,0.023144983593492003,0.016250733161388
2023,BMW,X1 xDrive28i,Sport utility vehicle: Small,195,6.0,8.0,,,,,Gasoline,0.015758286701952,0.01149041738684
2023,BMW,X3 xDrive30i,Sport utility vehicle: Small,229,5.0,7.0,,,,,Gasoline,0.018056370179320002,0.013788500864208
2023,BMW,X3 M,Sport utility vehicle: Small,323,3.0,3.0,,,,,Gasoline,0.025771364710484003,0.019205411918003998
2023,BMW,X3 M Competition,Sport utility vehicle: Small,323,3.0,3.0,,,,,Gasoline,0.025771364710484003,0.019205411918003998
2023,BMW,X3 M40i,Sport utility vehicle: Small,235,5.0,5.0,,,,,Gasoline,0.017892221359508003,0.014773393783080001
2023,BMW,X4 xDrive30i,Sport utility vehicle: Small,229,5.0,7.0,,,,,Gasoline,0.018056370179320002,0.013788500864208
2023,BMW,X4 M,Sport utility vehicle: Small,323,3.0,3.0,,,,,Gasoline,0.025771364710484003,0.019205411918003998
2023,BMW,X4 M Competition,Sport utility vehicle: Small,323,3.0,3.0,,,,,Gasoline,0.025771364710484003,0.019205411918003998
2023,BMW,X4 M40i,Sport utility vehicle: Small,235,5.0,5.0,,,,,Gasoline,0.017892221359508003,0.014773393783080001
2023,BMW,X5 xDrive40i,Sport utility vehicle: Standard,242,5.0,3.0,,,,,Gasoline,0.018712965458568,0.015265840242516003
2023,BMW,X5 M,Sport utility vehicle: Standard,364,2.0,3.0,,,,,Gasoline,0.029382638746347996,0.02133934657556
2023,BMW,X5 M Competition,Sport utility vehicle: Standard,364,2.0,3.0,,,,,Gasoline,0.029382638746347996,0.02133934657556
2023,BMW,X5 M50i,Sport utility vehicle: Standard,302,4.0,3.0,,,,,Gasoline,0.024129876512363996,0.017892221359508003
2023,BMW,X6 xDrive40i,Sport utility vehicle: Standard,242,5.0,3.0,,,,,Gasoline,0.018712965458568,0.015265840242516003
2023,BMW,X6 M,Sport utility vehicle: Standard,364,2.0,3.0,,,,,Gasoline,0.029382638746347996,0.02133934657556
2023,BMW,X6 M Competition,Sport utility vehicle: Standard,364,2.0,3.0,,,,,Gasoline,0.029382638746347996,0.02133934657556
2023,BMW,X6 M50i,Sport utility vehicle: Standard,302,4.0,3.0,,,,,Gasoline,0.024129876512363996,0.017892221359508003
2023,BMW,X7 xDrive40i,Sport utility vehicle: Standard,243,5.0,7.0,,,,,Gasoline,0.018548816638756002,0.015594137882140001
2023,BMW,X7 M60i xDrive,Sport utility vehicle: Standard,299,4.0,5.0,,,,,Gasoline,0.023473281233116,0.018220518999132
2023,BMW,Z4 sDrive30i,Two-seater,194,6.0,7.0,,,,,Gasoline,0.015429989062328002,0.011654566206652001
2023,BMW,Z4 M40i,Two-seater,210,5.0,5.0,,,,,Gasoline,0.017071477260448005,0.012311161485900002
2023,Bugatti,Chiron,Two-seater,522,1.0,1.0,,,,,Gasoline,0.043991883709616,0.027248704088792004
2023,Bugatti,Chiron Pur Sport,Two-seater,608,1.0,1.0,,,,,Gasoline,0.04973709240303601,0.034307103340707995
2023,Bugatti,Chiron Super Sport,Two-seater,608,1.0,1.0,,,,,Gasoline,0.04973709240303601,0.034307103340707995
2023,Buick,Enclave AWD,Sport utility vehicle: Standard,277,4.0,6.0,,,,,Gasoline,0.022324239494432,0.015758286701952
2023,Buick,Encore GX,Sport utility vehicle: Small,184,6.0,7.0,,,,,Gasoline,0.013131905584960002,0.012475310305712
2023,Buick,Encore GX,Sport utility vehicle: Small,185,6.0,7.0,,,,,Gasoline,0.013460203224584,0.012147012666088001
2023,Buick,Encore GX AWD,Sport utility vehicle: Small,202,5.0,7.0,,,,,Gasoline,0.014773393783080001,0.013624352044396002
2023,Buick,Envision,Sport utility vehicle: Small,211,5.0,7.0,,,,,Gasoline,0.016743179620824,0.012311161485900002
2023,Buick,Envision AWD,Sport utility vehicle: Small,222,5.0,7.0,,,,,Gasoline,0.01723562608026,0.013460203224584
2023,Cadillac,CT4,Compact,206,5.0,7.0,,,,,Gasoline,0.016743179620824,0.01149041738684
2023,Cadillac,CT4,Compact,221,5.0,6.0,,,,,Gasoline,0.018056370179320002,0.012475310305712
2023,Cadillac,CT4 AWD,Compact,216,5.0,7.0,,,,,Gasoline,0.01723562608026,0.012475310305712
2023,Cadillac,CT4 AWD,Compact,231,5.0,6.0,,,,,Gasoline,0.018548816638756002,0.013296054404772
2023,Cadillac,CT4-V,Compact,239,5.0,6.0,,,,,Gasoline,0.019533709557628003,0.013460203224584
2023,Cadillac,CT4-V AWD,Compact,244,5.0,6.0,,,,,Gasoline,0.01969785837744,0.013788500864208
2023,Cadillac,CT4-V Blackwing,Compact,297,4.0,5.0,,,,,Gasoline,0.024622322971800004,0.015922435521764002
2023,Cadillac,CT4-V Blackwing,Compact,303,4.0,5.0,,,,,Gasoline,0.024950620611424,0.016743179620824
2023,Cadillac,CT5,Mid-size,207,5.0,7.0,,,,,Gasoline,0.016907328440636003,0.011654566206652001
2023,Cadillac,CT5,Mid-size,252,5.0,5.0,,,,,Gasoline,0.020354453656688,0.014280947323644
2023,Cadillac,CT5 AWD,Mid-size,222,5.0,7.0,,,,,Gasoline,0.017892221359508003,0.012803607945336
2023,Cadillac,CT5 AWD,Mid-size,265,4.0,5.0,,,,,Gasoline,0.021503495395372,0.014937542602892002
2023,Cadillac,CT5-V,Mid-size,263,4.0,5.0,,,,,Gasoline,0.021503495395372,0.014445096143456003
2023,Cadillac,CT5-V AWD,Mid-size,265,4.0,5.0,,,,,Gasoline,0.021503495395372,0.014937542602892002
2023,Cadillac,CT5-V Blackwing,Mid-size,347,3.0,3.0,,,,,Gasoline,0.029382638746347996,0.018056370179320002
2023,Cadillac,CT5-V Blackwing,Mid-size,368,2.0,3.0,,,,,Gasoline,0.030203382845408,0.018712965458568
2023,Cadillac,Escalade 4WD,Sport utility vehicle: Standard,281,4.0,3.0,,,,,Gasoline,0.019205411918003998,0.014773393783080001
2023,Cadillac,Escalade 4WD,Sport utility vehicle: Standard,352,3.0,6.0,,,,,Gasoline,0.027248704088792004,0.021503495395372
2023,Cadillac,Escalade-V AWD,Sport utility vehicle: Standard,436,1.0,3.0,,,,,Gasoline,0.03545614507939201,0.024458174151988
2023,Cadillac,XT4,Sport utility vehicle: Small,214,5.0,7.0,,,,,Gasoline,0.016743179620824,0.012803607945336
2023,Cadillac,XT4 AWD,Sport utility vehicle: Small,228,5.0,7.0,,,,,Gasoline,0.017892221359508003,0.013460203224584
2023,Cadillac,XT5,Sport utility vehicle: Small,228,5.0,7.0,,,,,Gasoline,0.017892221359508003,0.013460203224584
2023,Cadillac,XT5 AWD,Sport utility vehicle: Small,237,5.0,7.0,,,,,Gasoline,0.018384667818944,0.014280947323644
2023,Cadillac,XT5 AWD,Sport utility vehicle: Small,265,4.0,6.0,,,,,Gasoline,0.021175197755748002,0.015265840242516003
2023,Cadillac,XT6 AWD,Sport utility vehicle: Small,239,5.0,7.0,,,,,Gasoline,0.018384667818944,0.014773393783080001
2023,Cadillac,XT6 AWD,Sport utility vehicle: Small,269,4.0,6.0,,,,,Gasoline,0.021503495395372,0.015594137882140001
2023,Chevrolet,Blazer,Sport utility vehicle: Small,227,5.0,7.0,,,,,Gasoline,0.017399774900072003,0.013131905584960002
2023,Chevrolet,Blazer AWD,Sport utility vehicle: Small,232,5.0,7.0,,,,,Gasoline,0.017728072539696004,0.014280947323644
2023,Chevrolet,Blazer AWD,Sport utility vehicle: Small,259,4.0,6.0,,,,,Gasoline,0.020682751296312002,0.015101691422704
2023,Chevrolet,Camaro,Subcompact,222,5.0,5.0,,,,,Gasoline,0.017892221359508003,0.012803607945336
2023,Chevrolet,Camaro,Subcompact,249,5.0,5.0,,,,,Gasoline,0.020682751296312002,0.013624352044396002
2023,Chevrolet,Camaro,Subcompact,253,5.0,6.0,,,,,Gasoline,0.021011048935936003,0.013460203224584
2023,Chevrolet,Camaro,Subcompact,281,4.0,6.0,,,,,Gasoline,0.023637430052928003,0.014937542602892002
2023,Chevrolet,Camaro SS,Subcompact,281,4.0,1.0,,,,,Gasoline,0.023965727692552,0.014609244963268004
2023,Chevrolet,Camaro SS,Subcompact,297,4.0,1.0,,,,,Gasoline,0.024458174151988,0.016250733161388
2023,Chevrolet,Camaro ZL1,Subcompact,355,3.0,1.0,,,,,Gasoline,0.030039234025596002,0.018384667818944
2023,Chevrolet,Camaro ZL1,Subcompact,349,3.0,1.0,,,,,Gasoline,0.028233597007663997,0.01969785837744
2023,Chevrolet,Colorado,Pickup truck: Small,252,5.0,7.0,,,,,Gasoline,0.019205411918003998,0.015594137882140001
2023,Chevrolet,Colorado (Turbo Plus),Pickup truck: Small,277,4.0,7.0,,,,,Gasoline,0.02133934657556,0.016907328440636003
2023,Chevrolet,Colorado 4WD,Pickup truck: Small,265,4.0,7.0,,,,,Gasoline,0.020190304836876,0.016743179620824
2023,Chevrolet,Colorado 4WD (Turbo Plus),Pickup truck: Small,290,4.0,7.0,,,,,Gasoline,0.022160090674620003,0.018056370179320002
2023,Chevrolet,Colorado 4WD Mud Terrain Tire (Turbo Plus),Pickup truck: Small,307,4.0,7.0,,,,,Gasoline,0.022816685953868,0.019862007197252
2023,Chevrolet,Colorado ZR2 4WD,Pickup truck: Small,335,3.0,7.0,,,,,Gasoline,0.023473281233116,0.023473281233116
2023,Chevrolet,Corvette,Two-seater,299,4.0,5.0,,,,,Gasoline,0.024622322971800004,0.016086584341576
2023,Chevrolet,Corvette Z06,Two-seater,371,2.0,3.0,,,,,Gasoline,0.031844871043528004,0.018712965458568
2023,Chevrolet,Corvette Z06 Carbon Aero,Two-seater,392,2.0,3.0,,,,,Gasoline,0.032829763962400005,0.020846900116124
2023,Chevrolet,Equinox,Sport utility vehicle: Small,197,6.0,7.0,,,,,Gasoline,0.014609244963268004,0.012639459125524001
2023,Chevrolet,Equinox AWD,Sport utility vehicle: Small,211,5.0,7.0,,,,,Gasoline,0.016250733161388,0.012967756765148001
2023,Chevrolet,Malibu,Mid-size,181,6.0,7.0,,,,,Gasoline,0.014116798503831999,0.011162119747216
2023,Chevrolet,Silverado,Pickup truck: Standard,281,4.0,7.0,,,,,Gasoline,0.020846900116124,0.018384667818944
2023,Chevrolet,Silverado,Pickup truck: Standard,247,5.0,5.0,,,,,Gasoline,0.016414881981200002,0.013296054404772
2023,Chevrolet,Silverado,Pickup truck: Standard,298,4.0,6.0,,,,,Gasoline,0.02298083477368,0.018220518999132
2023,Chevrolet,Silverado FFV,Pickup truck: Standard,308,4.0,5.0,,,,,Gasoline,0.023473281233116,0.019205411918003998
2023,Chevrolet,Silverado FFV,Pickup truck: Standard,293,4.0,5.0,,,,,Gasoline,0.032173168683152,0.025114769431236
2023,Chevrolet,Silverado 4WD,Pickup truck: Standard,288,4.0,7.0,,,,,Gasoline,0.021175197755748002,0.01887711427838
2023,Chevrolet,Silverado 4WD Mud Terrain Tire,Pickup truck: Standard,318,3.0,7.0,,,,,Gasoline,0.022652537134056003,0.021667644215184002
2023,Chevrolet,Silverado 4WD,Pickup truck: Standard,264,4.0,5.0,,,,,Gasoline,0.017563923719884002,0.014280947323644
2023,Chevrolet,Silverado 4WD Mud Terrain Tire,Pickup truck: Standard,288,4.0,5.0,,,,,Gasoline,0.018220518999132,0.016743179620824
2023,Chevrolet,Silverado 4WD,Pickup truck: Standard,325,3.0,6.0,,,,,Gasoline,0.024294025332176002,0.019369560737816
2023,Chevrolet,Silverado 4WD FFV,Pickup truck: Standard,326,3.0,5.0,,,,,Gasoline,0.024950620611424,0.020026156017064003
2023,Chevrolet,Silverado 4WD FFV,Pickup truck: Standard,318,3.0,5.0,,,,,Gasoline,0.034963698619956005,0.027248704088792004
2023,Chevrolet,Silverado 4WD Mud Terrain Tire,Pickup truck: Standard,343,3.0,6.0,,,,,Gasoline,0.025935513530296002,0.021667644215184002
2023,Chevrolet,Silverado 4WD Mud Terrain Tire FFV,Pickup truck: Standard,326,3.0,5.0,,,,,Gasoline,0.024950620611424,0.020026156017064003
2023,Chevrolet,Silverado 4WD Mud Terrain Tire FFV,Pickup truck: Standard,318,3.0,5.0,,,,,Gasoline,0.034963698619956005,0.027248704088792004
2023,Chevrolet,Silverado 4WD,Pickup truck: Standard,319,3.0,6.0,,,,,Gasoline,0.024458174151988,0.01969785837744
2023,Chevrolet,Silverado 4WD Mud Terrain Tire,Pickup truck: Standard,349,3.0,6.0,,,,,Gasoline,0.027412852908604003,0.020846900116124
2023,Chevrolet,Silverado 4WD ZR2,Pickup truck: Standard,364,2.0,6.0,,,,,Gasoline,0.027412852908604003,0.02298083477368
2023,Chevrolet,Suburban,Sport utility vehicle: Standard,272,4.0,3.0,,,,,Gasoline,0.018384667818944,0.014280947323644
2023,Chevrolet,Suburban,Sport utility vehicle: Standard,327,3.0,6.0,,,,,Gasoline,0.025935513530296002,0.019369560737816
2023,Chevrolet,Suburban 4WD,Sport utility vehicle: Standard,281,4.0,3.0,,,,,Gasoline,0.019205411918003998,0.014773393783080001
2023,Chevrolet,Suburban 4WD,Sport utility vehicle: Standard,339,3.0,6.0,,,,,Gasoline,0.026263811169920003,0.020846900116124
2023,Chevrolet,Suburban 4WD,Sport utility vehicle: Standard,352,3.0,6.0,,,,,Gasoline,0.027248704088792004,0.021503495395372
2023,Chevrolet,Tahoe,Sport utility vehicle: Standard,265,4.0,3.0,,,,,Gasoline,0.018056370179320002,0.013952649684020001
2023,Chevrolet,Tahoe,Sport utility vehicle: Standard,327,3.0,6.0,,,,,Gasoline,0.025935513530296002,0.019369560737816
2023,Chevrolet,Tahoe 4WD,Sport utility vehicle: Standard,281,4.0,3.0,,,,,Gasoline,0.019205411918003998,0.014773393783080001
2023,Chevrolet,Tahoe 4WD,Sport utility vehicle: Standard,327,3.0,6.0,,,,,Gasoline,0.025935513530296002,0.019369560737816
2023,Chevrolet,Tahoe 4WD,Sport utility vehicle: Standard,352,3.0,6.0,,,,,Gasoline,0.027248704088792004,0.021503495395372
